Metadata_Plate,Metadata_WellRow,Metadata_WellColumn,PathName_DAPI,FileName_DAPI,PathName_GFP,FileName_GFP
Plate_4,C,12,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C12_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C12_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,C,2,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C2_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C2_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,C,3,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C3_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C3_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,C,4,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C4_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C4_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,C,5,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C5_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C5_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,C,6,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C6_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C6_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,C,7,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C7_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C7_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,C,8,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C8_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C8_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,C,9,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C9_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"C9_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,D,1,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D1_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D1_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,D,10,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D10_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D10_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,D,11,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D11_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D11_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,D,12,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D12_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D12_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,D,2,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D2_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D2_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,D,3,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D3_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D3_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,D,4,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D4_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D4_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,D,5,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D5_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D5_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,D,6,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D6_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D6_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,D,7,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D7_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D7_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,D,8,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D8_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D8_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,D,9,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D9_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"D9_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,E,1,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E1_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E1_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,E,10,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E10_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E10_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,E,11,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E11_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E11_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,E,12,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E12_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E12_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,E,2,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E2_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E2_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,E,3,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E3_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E3_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,E,4,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E4_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E4_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,E,5,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E5_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E5_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,E,6,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E6_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E6_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,E,7,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E7_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E7_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,E,8,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E8_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E8_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,E,9,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E9_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"E9_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,F,1,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F1_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F1_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,F,10,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F10_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F10_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,F,11,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F11_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F11_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,F,12,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F12_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F12_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,F,2,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F2_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F2_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,F,3,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F3_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F3_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,F,4,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F4_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F4_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,F,5,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F5_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F5_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,F,6,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F6_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F6_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,F,7,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F7_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F7_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,F,8,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F8_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F8_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,F,9,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F9_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"F9_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,G,1,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G1_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G1_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,G,10,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G10_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G10_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,G,11,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G11_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G11_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,G,12,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G12_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G12_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,G,2,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G2_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G2_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,G,3,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G3_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G3_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,G,4,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G4_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G4_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,G,5,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G5_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G5_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,G,6,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G6_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G6_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,G,7,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G7_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G7_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,G,8,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G8_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G8_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,G,9,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G9_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"G9_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,H,1,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H1_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H1_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,H,10,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H10_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H10_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,H,11,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H11_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H11_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,H,12,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H12_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H12_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,H,2,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H2_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H2_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,H,3,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H3_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H3_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,H,4,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H4_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H4_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,H,5,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H5_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H5_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,H,6,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H6_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H6_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,H,7,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H7_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H7_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,H,8,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H8_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H8_-1_1_1_Stitched[GFP 469,525]_001.tif"
Plate_4,H,9,/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H9_-1_2_1_Stitched[DAPI 377,447]_001.tif",/home/ubuntu/bucket/Marklein/Microglia_Morphology_Project/Frozen_C20s/Plate_4,"H9_-1_1_1_Stitched[GFP 469,525]_001.tif"
